type,geometry.type,geometry.coordinates,properties.id_station,properties.denominazione,properties.rete,properties.interesse_rete,properties.tipologia_di_stazione,properties.tipologia_di_area,properties.comune,properties.provincia,properties.paese,properties.paese_esteso,properties.inquinante_misurato,properties.valore_inquinante_misurato,properties.limite,properties.superamenti,properties.unita_misura,properties.indice_qualita,properties.data_di_misurazione,properties.responsabile_dato,properties.punto_di_contatto,properties.sorgente,properties.version,properties.marker-color,properties.name
Feature,Point,"[16.293055, 41.318333]",109,Barletta - Mezzo Mobile Via Trani,RRQA,PRIVATO,Industriale,Suburbana,Barletta,BAT,IT,Italy,O3,,180.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Barletta - Mezzo Mobile Via Trani
Feature,Point,"[16.293055, 41.318333]",109,Barletta - Mezzo Mobile Via Trani,RRQA,PRIVATO,Industriale,Suburbana,Barletta,BAT,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Barletta - Mezzo Mobile Via Trani
Feature,Point,"[16.293055, 41.318333]",109,Barletta - Mezzo Mobile Via Trani,RRQA,PRIVATO,Industriale,Suburbana,Barletta,BAT,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Barletta - Mezzo Mobile Via Trani
Feature,Point,"[16.293055, 41.318333]",109,Barletta - Mezzo Mobile Via Trani,RRQA,PRIVATO,Industriale,Suburbana,Barletta,BAT,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Barletta - Mezzo Mobile Via Trani
Feature,Point,"[17.921778, 40.630917]",78,Brindisi - Cappuccini,RRQA,PUBBLICO,Traffico,Urbana,Brindisi,Brindisi,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Cappuccini
Feature,Point,"[17.921778, 40.630917]",78,Brindisi - Cappuccini,RRQA,PUBBLICO,Traffico,Urbana,Brindisi,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Cappuccini
Feature,Point,"[17.921778, 40.630917]",78,Brindisi - Cappuccini,RRQA,PUBBLICO,Traffico,Urbana,Brindisi,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Cappuccini
Feature,Point,"[17.921778, 40.630917]",78,Brindisi - Cappuccini,RRQA,PUBBLICO,Traffico,Urbana,Brindisi,Brindisi,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Cappuccini
Feature,Point,"[17.94257, 40.65008]",35,Brindisi - Casale,RRQA,PUBBLICO,Fondo,Urbana,Brindisi,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Casale
Feature,Point,"[17.94257, 40.65008]",35,Brindisi - Casale,RRQA,PUBBLICO,Fondo,Urbana,Brindisi,Brindisi,IT,Italy,O3,,180.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Casale
Feature,Point,"[17.94257, 40.65008]",35,Brindisi - Casale,RRQA,PUBBLICO,Fondo,Urbana,Brindisi,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Casale
Feature,Point,"[17.94257, 40.65008]",35,Brindisi - Casale,RRQA,PUBBLICO,Fondo,Urbana,Brindisi,Brindisi,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Casale
Feature,Point,"[17.954779, 40.63136]",77,Brindisi - Perrino,RRQA,PUBBLICO,Fondo,Suburbana,Brindisi,Brindisi,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Perrino
Feature,Point,"[17.954779, 40.63136]",77,Brindisi - Perrino,RRQA,PUBBLICO,Fondo,Suburbana,Brindisi,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Perrino
Feature,Point,"[17.954779, 40.63136]",77,Brindisi - Perrino,RRQA,PUBBLICO,Fondo,Suburbana,Brindisi,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Perrino
Feature,Point,"[17.954779, 40.63136]",77,Brindisi - Perrino,RRQA,PUBBLICO,Fondo,Suburbana,Brindisi,Brindisi,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Perrino
Feature,Point,"[17.97504, 40.624737]",36,Brindisi - SISRI,RRQA,PUBBLICO,Industriale,Suburbana,Brindisi,Brindisi,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - SISRI
Feature,Point,"[17.97504, 40.624737]",36,Brindisi - SISRI,RRQA,PUBBLICO,Industriale,Suburbana,Brindisi,Brindisi,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - SISRI
Feature,Point,"[17.97504, 40.624737]",36,Brindisi - SISRI,RRQA,PUBBLICO,Industriale,Suburbana,Brindisi,Brindisi,IT,Italy,IPA,,,0,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - SISRI
Feature,Point,"[17.97504, 40.624737]",36,Brindisi - SISRI,RRQA,PUBBLICO,Industriale,Suburbana,Brindisi,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - SISRI
Feature,Point,"[17.97504, 40.624737]",36,Brindisi - SISRI,RRQA,PUBBLICO,Industriale,Suburbana,Brindisi,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - SISRI
Feature,Point,"[17.97504, 40.624737]",36,Brindisi - SISRI,RRQA,PUBBLICO,Industriale,Suburbana,Brindisi,Brindisi,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - SISRI
Feature,Point,"[17.961687, 40.64743]",67,Brindisi - Terminal Passeggeri,RRQA,PUBBLICO,Industriale,Suburbana,Brindisi,Brindisi,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Terminal Passeggeri
Feature,Point,"[17.961687, 40.64743]",67,Brindisi - Terminal Passeggeri,RRQA,PUBBLICO,Industriale,Suburbana,Brindisi,Brindisi,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Terminal Passeggeri
Feature,Point,"[17.961687, 40.64743]",67,Brindisi - Terminal Passeggeri,RRQA,PUBBLICO,Industriale,Suburbana,Brindisi,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Terminal Passeggeri
Feature,Point,"[17.961687, 40.64743]",67,Brindisi - Terminal Passeggeri,RRQA,PUBBLICO,Industriale,Suburbana,Brindisi,Brindisi,IT,Italy,O3,,180.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Terminal Passeggeri
Feature,Point,"[17.961687, 40.64743]",67,Brindisi - Terminal Passeggeri,RRQA,PUBBLICO,Industriale,Suburbana,Brindisi,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Terminal Passeggeri
Feature,Point,"[17.961687, 40.64743]",67,Brindisi - Terminal Passeggeri,RRQA,PUBBLICO,Industriale,Suburbana,Brindisi,Brindisi,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Terminal Passeggeri
Feature,Point,"[17.961687, 40.64743]",67,Brindisi - Terminal Passeggeri,RRQA,PUBBLICO,Industriale,Suburbana,Brindisi,Brindisi,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Terminal Passeggeri
Feature,Point,"[17.938152, 40.63875]",33,Brindisi - Via dei Mille,RRQA,PUBBLICO,Traffico,Urbana,Brindisi,Brindisi,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Via dei Mille
Feature,Point,"[17.938152, 40.63875]",33,Brindisi - Via dei Mille,RRQA,PUBBLICO,Traffico,Urbana,Brindisi,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Via dei Mille
Feature,Point,"[17.938152, 40.63875]",33,Brindisi - Via dei Mille,RRQA,PUBBLICO,Traffico,Urbana,Brindisi,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Via dei Mille
Feature,Point,"[17.947777, 40.634167]",24,Brindisi - Via Taranto,RRQA,PUBBLICO,Traffico,Urbana,Brindisi,Brindisi,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Via Taranto
Feature,Point,"[17.947777, 40.634167]",24,Brindisi - Via Taranto,RRQA,PUBBLICO,Traffico,Urbana,Brindisi,Brindisi,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Via Taranto
Feature,Point,"[17.947777, 40.634167]",24,Brindisi - Via Taranto,RRQA,PUBBLICO,Traffico,Urbana,Brindisi,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Via Taranto
Feature,Point,"[17.947777, 40.634167]",24,Brindisi - Via Taranto,RRQA,PUBBLICO,Traffico,Urbana,Brindisi,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Via Taranto
Feature,Point,"[17.947777, 40.634167]",24,Brindisi - Via Taranto,RRQA,PUBBLICO,Traffico,Urbana,Brindisi,Brindisi,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Brindisi - Via Taranto
Feature,Point,"[17.5125, 40.649166]",96,Ceglie Messapica,RRQA,PUBBLICO,Fondo,Suburbana,Ceglie Messapica,Brindisi,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Ceglie Messapica
Feature,Point,"[17.5125, 40.649166]",96,Ceglie Messapica,RRQA,PUBBLICO,Fondo,Suburbana,Ceglie Messapica,Brindisi,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Ceglie Messapica
Feature,Point,"[17.5125, 40.649166]",96,Ceglie Messapica,RRQA,PUBBLICO,Fondo,Suburbana,Ceglie Messapica,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Ceglie Messapica
Feature,Point,"[17.5125, 40.649166]",96,Ceglie Messapica,RRQA,PUBBLICO,Fondo,Suburbana,Ceglie Messapica,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Ceglie Messapica
Feature,Point,"[17.5125, 40.649166]",96,Ceglie Messapica,RRQA,PUBBLICO,Fondo,Suburbana,Ceglie Messapica,Brindisi,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Ceglie Messapica
Feature,Point,"[17.5125, 40.649166]",96,Ceglie Messapica,RRQA,PUBBLICO,Fondo,Suburbana,Ceglie Messapica,Brindisi,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Ceglie Messapica
Feature,Point,"[17.415833, 40.74278]",108,Cisternino,RRQA,PUBBLICO,Fondo,Rurale,Cisternino,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Cisternino
Feature,Point,"[17.415833, 40.74278]",108,Cisternino,RRQA,PUBBLICO,Fondo,Rurale,Cisternino,Brindisi,IT,Italy,O3,,180.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Cisternino
Feature,Point,"[17.415833, 40.74278]",108,Cisternino,RRQA,PUBBLICO,Fondo,Rurale,Cisternino,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Cisternino
Feature,Point,"[17.415833, 40.74278]",108,Cisternino,RRQA,PUBBLICO,Fondo,Rurale,Cisternino,Brindisi,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Cisternino
Feature,Point,"[17.588331, 40.529163]",72,Francavilla Fontana,RRQA,PUBBLICO,Traffico,Suburbana,Francavilla Fontana,Brindisi,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Francavilla Fontana
Feature,Point,"[17.588331, 40.529163]",72,Francavilla Fontana,RRQA,PUBBLICO,Traffico,Suburbana,Francavilla Fontana,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Francavilla Fontana
Feature,Point,"[17.588331, 40.529163]",72,Francavilla Fontana,RRQA,PUBBLICO,Traffico,Suburbana,Francavilla Fontana,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Francavilla Fontana
Feature,Point,"[17.807999, 40.565994]",23,Mesagne - Via Udine,RRQA,PUBBLICO,Fondo,Suburbana,Mesagne,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Mesagne - Via Udine
Feature,Point,"[17.807999, 40.565994]",23,Mesagne - Via Udine,RRQA,PUBBLICO,Fondo,Suburbana,Mesagne,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Mesagne - Via Udine
Feature,Point,"[17.845999, 40.422993]",25,San Pancrazio,RRQA,PUBBLICO,Fondo,Suburbana,San Pancrazio Salentino,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,San Pancrazio
Feature,Point,"[17.845999, 40.422993]",25,San Pancrazio,RRQA,PUBBLICO,Fondo,Suburbana,San Pancrazio Salentino,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,San Pancrazio
Feature,Point,"[18.005995, 40.485996]",26,San Pietro Vernotico,RRQA,PUBBLICO,Industriale,Suburbana,San Pietro Vernotico,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,San Pietro Vernotico
Feature,Point,"[18.005995, 40.485996]",26,San Pietro Vernotico,RRQA,PUBBLICO,Industriale,Suburbana,San Pietro Vernotico,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,San Pietro Vernotico
Feature,Point,"[18.053991, 40.488]",27,Torchiarolo - Don Minzoni,RRQA,PUBBLICO,Industriale,Suburbana,Torchiarolo,Brindisi,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Torchiarolo - Don Minzoni
Feature,Point,"[18.053991, 40.488]",27,Torchiarolo - Don Minzoni,RRQA,PUBBLICO,Industriale,Suburbana,Torchiarolo,Brindisi,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Torchiarolo - Don Minzoni
Feature,Point,"[18.053991, 40.488]",27,Torchiarolo - Don Minzoni,RRQA,PUBBLICO,Industriale,Suburbana,Torchiarolo,Brindisi,IT,Italy,IPA,,,0,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Torchiarolo - Don Minzoni
Feature,Point,"[18.053991, 40.488]",27,Torchiarolo - Don Minzoni,RRQA,PUBBLICO,Industriale,Suburbana,Torchiarolo,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Torchiarolo - Don Minzoni
Feature,Point,"[18.053991, 40.488]",27,Torchiarolo - Don Minzoni,RRQA,PUBBLICO,Industriale,Suburbana,Torchiarolo,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Torchiarolo - Don Minzoni
Feature,Point,"[18.053991, 40.488]",27,Torchiarolo - Don Minzoni,RRQA,PUBBLICO,Industriale,Suburbana,Torchiarolo,Brindisi,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Torchiarolo - Don Minzoni
Feature,Point,"[18.053991, 40.488]",27,Torchiarolo - Don Minzoni,RRQA,PUBBLICO,Industriale,Suburbana,Torchiarolo,Brindisi,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Torchiarolo - Don Minzoni
Feature,Point,"[18.047226, 40.48945]",93,Torchiarolo - Fanin     ,RRQA,PUBBLICO,Industriale,Suburbana,Torchiarolo,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Torchiarolo - Fanin     
Feature,Point,"[18.047226, 40.48945]",93,Torchiarolo - Fanin     ,RRQA,PUBBLICO,Industriale,Suburbana,Torchiarolo,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Torchiarolo - Fanin     
Feature,Point,"[18.047226, 40.48945]",93,Torchiarolo - Fanin     ,RRQA,PUBBLICO,Industriale,Suburbana,Torchiarolo,Brindisi,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Torchiarolo - Fanin     
Feature,Point,"[18.047226, 40.48945]",93,Torchiarolo - Fanin     ,RRQA,PUBBLICO,Industriale,Suburbana,Torchiarolo,Brindisi,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Torchiarolo - Fanin     
Feature,Point,"[18.07888, 40.5175]",94,Torchiarolo-Lendinuso,RRQA,PUBBLICO,Industriale,Rurale,Torchiarolo,Brindisi,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Torchiarolo-Lendinuso
Feature,Point,"[18.07888, 40.5175]",94,Torchiarolo-Lendinuso,RRQA,PUBBLICO,Industriale,Rurale,Torchiarolo,Brindisi,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Torchiarolo-Lendinuso
Feature,Point,"[18.07888, 40.5175]",94,Torchiarolo-Lendinuso,RRQA,PUBBLICO,Industriale,Rurale,Torchiarolo,Brindisi,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Torchiarolo-Lendinuso
Feature,Point,"[15.523055, 41.173054]",111,Candela - Ex Comes,RRQA,PRIVATO,Fondo,Rurale,Candela,Foggia,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Candela - Ex Comes
Feature,Point,"[15.523055, 41.173054]",111,Candela - Ex Comes,RRQA,PRIVATO,Fondo,Rurale,Candela,Foggia,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Candela - Ex Comes
Feature,Point,"[15.523055, 41.173054]",111,Candela - Ex Comes,RRQA,PRIVATO,Fondo,Rurale,Candela,Foggia,IT,Italy,O3,,180.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Candela - Ex Comes
Feature,Point,"[15.523055, 41.173054]",111,Candela - Ex Comes,RRQA,PRIVATO,Fondo,Rurale,Candela,Foggia,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Candela - Ex Comes
